solver,timeout_seconds,year,category,instance_name,cost
spb,300,2023,wms,generalized-ising_wt-IS9_5.0.5.0.0.5_softer_periodic.wcnf,110066981524169.0
spb,300,2023,wms,hs-timetabling_wt-BrazilInstance1.xml.wcnf,82.0
spb,300,2023,wms,hs-timetabling_wt-BrazilInstance2.xml.wcnf,129.0
spb,300,2023,wms,hs-timetabling_wt-BrazilInstance4.xml.wcnf,inf
spb,300,2023,wms,hs-timetabling_wt-BrazilInstance5.xml.wcnf,343.0
spb,300,2023,wms,hs-timetabling_wt-BrazilInstance6.xml.wcnf,477.0
spb,300,2023,wms,hs-timetabling_wt-BrazilInstance7.xml.wcnf,762.0
spb,300,2023,wms,hs-timetabling_wt-FinlandSecondarySchool.xml.wcnf,inf
spb,300,2023,wms,hs-timetabling_wt-ItalyInstance4.xml.wcnf,833.0
spb,300,2023,wms,judgment-aggregation-ja-kemeny-preflib-00049-00000300.wcnf,776.0
spb,300,2023,wms,judgment-aggregation-ja-kemeny-preflib-00049-00000334.wcnf,542.0
spb,300,2023,wms,judgment-aggregation-ja-kemeny-preflib-00049-00000454.wcnf,631.0
spb,300,2023,wms,judgment-aggregation-ja-kemeny-preflib-00049-00000451.wcnf,928.0
spb,300,2023,wms,max-realizability_wt-power-distribution_11_7.wcnf,127.0
spb,300,2023,wms,judgment-aggregation-ja-kemeny-preflib-00051-00000011.wcnf,694.0
spb,300,2023,wms,max-realizability_wt-power-distribution_12_8.wcnf,222.0
spb,300,2023,wms,max-realizability_wt-robot-navigation_10.wcnf,inf
spb,300,2023,wms,metro_wt-metro_8_8_5_20_10_6_500_1_3.lp.sm-extracted.wcnf,182.0
spb,300,2023,wms,mpe_wt-random-net-50-5_network-8.net.wcnf,46535.0
spb,300,2023,wms,pseudoBoolean_wt-normalized-mps-v2-20-10-sentoy.opb.msat.wcnf,inf
spb,300,2023,wms,railway-transport_wt-f2030.wcnf,4746.0
spb,300,2023,wms,railway-transport_wt-bf2030fvslack.wcnf,inf
spb,300,2023,wms,railway-transport_wt-r11.wcnf,45038647.0
spb,300,2023,wms,railway-transport_wt-wg2.wcnf,137.0
spb,300,2023,wms,ramsey_wt-ram_k3_n14.ra1.wcnf,3025.0
spb,300,2023,wms,ramsey_wt-ram_k3_n16.ra1.wcnf,7271.0
spb,300,2023,wms,ramsey_wt-ram_k3_n19.ra1.wcnf,20665.0
spb,300,2023,wms,ramsey_wt-ram_k4_n19.ra1.wcnf,1226.0
spb,300,2023,wms,relational-inference_wt-pa-1.wcnf,8676.0
spb,300,2023,wms,relational-inference_wt-pa-2.wcnf,1885.0
spb,300,2023,wms,relational-inference_wt-pa-3.wcnf,5342.0
spb,300,2023,wms,setcover_wt-rail2536.wcnf,712.0
spb,300,2023,wms,setcover_wt-rail4284.wcnf,1108.0
spb,300,2023,wms,setcover_wt-rail4872.wcnf,1580.0
spb,300,2023,wms,setcover_wt-rail507.wcnf,176.0
spb,300,2023,wms,shiftdesign_wt-limits-10-10_data-1_inst-084_30m.sm-extracted.wcnf,inf
spb,300,2023,wms,shiftdesign_wt-limits-10-10_data-1_inst-137_30m.sm-extracted.wcnf,inf
spb,300,2023,wms,shiftdesign_wt-limits-10-10_data-1_inst-182_30m.sm-extracted.wcnf,inf
spb,300,2023,wms,shiftdesign_wt-limits-10-10_data-2_inst-003_30m.sm-extracted.wcnf,inf
spb,300,2023,wms,shiftdesign_wt-limits-10-10_data-2_inst-025_30m.sm-extracted.wcnf,inf
spb,300,2023,wms,shiftdesign_wt-limits-10-10_data-2_inst-030_30m.sm-extracted.wcnf,inf
spb,300,2023,wms,shiftdesign_wt-limits-10-10_data-3_inst-002_30m.sm-extracted.wcnf,inf
spb,300,2023,wms,shiftdesign_wt-limits-10-10_data-3_inst-003_30m.sm-extracted.wcnf,inf
spb,300,2023,wms,spot5_wt-1401.wcsp.log.wcnf,459106.0
spb,300,2023,wms,spot5_wt-1403.wcsp.log.wcnf,459247.0
spb,300,2023,wms,spot5_wt-1403.wcsp.dir.wcnf,459248.0
spb,300,2023,wms,spot5_wt-1405.wcsp.dir.wcnf,459420.0
spb,300,2023,wms,spot5_wt-1506.wcsp.log.wcnf,354518.0
spb,300,2023,wms,spot5_wt-5.wcsp.log.wcnf,261.0
spb,300,2023,wms,shiftdesign_wt-limits-10-10_data-4_inst-003_60m.sm-extracted.wcnf,inf
spb,300,2023,wms,staff-scheduling_wt-instance10.wcnf,5679.0
spb,300,2023,wms,staff-scheduling_wt-instance11.wcnf,3610.0
spb,300,2023,wms,staff-scheduling_wt-instance2.wcnf,833.0
spb,300,2023,wms,staff-scheduling_wt-instance12.wcnf,5223.0
spb,300,2023,wms,staff-scheduling_wt-instance3.wcnf,1026.0
spb,300,2023,wms,staff-scheduling_wt-instance4.wcnf,1732.0
spb,300,2023,wms,staff-scheduling_wt-instance5.wcnf,1308.0
spb,300,2023,wms,staff-scheduling_wt-instance6.wcnf,2091.0
spb,300,2023,wms,staff-scheduling_wt-instance7.wcnf,1164.0
spb,300,2023,wms,staff-scheduling_wt-instance8.wcnf,3181.0
spb,300,2023,wms,staff-scheduling_wt-instance9.wcnf,1460.0
spb,300,2023,wms,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_100.wcnf,inf
spb,300,2023,wms,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_150.wcnf,inf
spb,300,2023,wms,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_200.wcnf,inf
spb,300,2023,wms,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_66.wcnf,inf
spb,300,2023,wms,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_68.wcnf,inf
spb,300,2023,wms,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_70.wcnf,inf
spb,300,2023,wms,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_72.wcnf,inf
spb,300,2023,wms,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_80.wcnf,inf
spb,300,2023,wms,switchingactivitymaximization-SwitchingActivityMaximization_OpenRISC1200_90.wcnf,inf
spb,300,2023,wms,tcp_wt-tcp_students_112_it_2.wcnf,3624.0
spb,300,2023,wms,timetabling_wt-comp02.wcnf,91.0
spb,300,2023,wms,timetabling_wt-comp09.wcnf,117.0
spb,300,2023,wms,timetabling_wt-comp12.wcnf,578.0
spb,300,2023,wms,timetabling_wt-dds4.wcnf,inf
spb,300,2024,ms,CircuitDebuggingProblems-rsdecoder-debug.dimacs.wcnf,1.0
spb,300,2024,ms,CircuitDebuggingProblems-spi-debug.dimacs.wcnf,1.0
spb,300,2024,ms,HaplotypeAssembly-splitedReads_0.matrix.wcnf,1506.0
spb,300,2024,ms,MaxSATQueriesinInterpretableClassifiers-compas_train_5_DNF_5_1.wcnf,2109.0
spb,300,2024,ms,MaxSATQueriesinInterpretableClassifiers-credit_train_3_DNF_3_1.wcnf,4807.0
spb,300,2024,ms,MaxSATQueriesinInterpretableClassifiers-toms_test_5_DNF_5_1.wcnf,60.0
spb,300,2024,ms,MaxSATQueriesinInterpretableClassifiers-toms_train_8_DNF_2_1.wcnf,566.0
spb,300,2024,ms,MaxSATQueriesinInterpretableClassifiers-twitter_train_3_CNF_2_1.wcnf,1665.0
spb,300,2024,ms,SeanSafarpour-b15-bug-fourvec-gate-0.dimacs.seq.filtered.wcnf,5.0
spb,300,2024,ms,SeanSafarpour-mem_ctrl-problem.dimacs_27.filtered.wcnf,23.0
spb,300,2024,ms,SeanSafarpour-rsdecoder-problem.dimacs_37.filtered.wcnf,3.0
spb,300,2024,ms,SeanSafarpour-rsdecoder-problem.dimacs_39.filtered.wcnf,1.0
spb,300,2024,ms,SeanSafarpour-rsdecoder4.dimacs.filtered.wcnf,17.0
spb,300,2024,ms,SeanSafarpour-rsdecoder5.dimacs.filtered.wcnf,9.0
spb,300,2024,ms,SeanSafarpour-wb_4m8s1.dimacs.filtered.wcnf,33.0
spb,300,2024,ms,causal-discovery-causal_n6_i1_N500_uai13_harddeps_int.wcnf,38.0
spb,300,2024,ms,SeanSafarpour-wb_4m8s4.dimacs.filtered.wcnf,219.0
spb,300,2024,ms,close_solutions-SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug4_q0.used-as.sat04-723.cnf.wcnf.8.wcnf,86.0
spb,300,2024,ms,close_solutions-SAT04__industrial__velev__pipe-sat-1-1__12pipe_bug6_q0.used-as.sat04-725.cnf.wcnf.3.wcnf,148.0
spb,300,2024,ms,close_solutions-SAT11__application__fuhs__AProVE11__AProVE11-16.cnf.wcnf.1.wcnf,263.0
spb,300,2024,ms,close_solutions-SAT_RACE06__velev-pipe-sat-1.0-b9.cnf.wcnf.8.wcnf,50.0
spb,300,2024,ms,close_solutions-SAT07__industrial__vliw_sat_4.0__9vliw_m_9stages_iq3_C1_bug6.cnf.wcnf.4.wcnf,24.0
spb,300,2024,ms,decision-tree-australian-credit-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,73.0
spb,300,2024,ms,decision-tree-car-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree.wcnf,193.0
spb,300,2024,ms,decision-tree-australian-credit-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree.wcnf,73.0
spb,300,2024,ms,decision-tree-hypothyroid-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,102.0
spb,300,2024,ms,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,811.0
spb,300,2024,ms,decision-tree-kr-vs-kp-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree.wcnf,811.0
spb,300,2024,ms,decision-tree-mushroom-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,inf
spb,300,2024,ms,decision-tree-soybean-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,44.0
spb,300,2024,ms,decision-tree-soybean-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree.wcnf,44.0
spb,300,2024,ms,decision-tree-soybean-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree.wcnf,44.0
spb,300,2024,ms,decision-tree-soybean-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree.wcnf,44.0
spb,300,2024,ms,decision-tree-splice-1-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_tree.wcnf,469.0
spb,300,2024,ms,decision-tree-splice-1-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_tree.wcnf,469.0
spb,300,2024,ms,decision-tree-vote-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_tree.wcnf,11.0
spb,300,2024,ms,decision-tree-vote-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_tree.wcnf,11.0
spb,300,2024,ms,des-cnf.16.p.6.wcnf,inf
spb,300,2024,ms,des-cnf.17.p.10.wcnf,inf
spb,300,2024,ms,des-cnf.19.p.10.wcnf,inf
spb,300,2024,ms,fault-diagnosis-s38584_nan_explicit_15_0.wcnf,276.0
spb,300,2024,ms,fault-diagnosis-s38584_nan_explicit_16_0.wcnf,274.0
spb,300,2024,ms,fault-diagnosis-s38584_nan_explicit_18_0.wcnf,283.0
spb,300,2024,ms,frb-frb40-19-2.partial.wcnf,720.0
spb,300,2024,ms,fault-diagnosis-s38584_nan_explicit_27_0.wcnf,276.0
spb,300,2024,ms,fault-diagnosis-s38584_nan_explicit_33_0.wcnf,258.0
spb,300,2024,ms,frb-frb40-19-4.partial.wcnf,720.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_aim-50-1_6-yes1-3.wcnf,9.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_2bitcomp_5.wcnf,16.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_atv_partial_system.wcnf,7.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_b01.wcnf,5.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_b06.wcnf,5.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_dubois29.wcnf,5.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_flat30-1.wcnf,18.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_flat30-99.wcnf,21.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_grid3d_5.wcnf,11.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_grid4d_3.wcnf,7.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_hole8.wcnf,9.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_par8-2-c.wcnf,7.0
spb,300,2024,ms,gen-hyper-tw-GenHyperTW_uf20-099.wcnf,6.0
spb,300,2024,ms,hs-timetabling-GreeceWesternGreeceUniversityInstance4.xml.wcnf,97.0
spb,300,2024,ms,inconsistency-measurement-im-contension-A-2-grd_1697_5_7.tgf.pl.wcnf,290.0
spb,300,2024,ms,inconsistency-measurement-im-contension-A-2-grd_1948_5_1.tgf.pl.wcnf,344.0
spb,300,2024,ms,inconsistency-measurement-im-contension-A-2-grd_3018_3_7.tgf.pl.wcnf,563.0
spb,300,2024,ms,inconsistency-measurement-im-contension-A-2-grd_5178_1_1.tgf.pl.wcnf,892.0
spb,300,2024,ms,inconsistency-measurement-im-contension-C-1-grd_3018_3_7.tgf.pl.wcnf,530.0
spb,300,2024,ms,inconsistency-measurement-im-forgetting-B-3-stb_339_393.tgf.pl.wcnf,65.0
spb,300,2024,ms,inconsistency-measurement-im-forgetting-A-2-WS_300_16_90_30.tgf.pl.wcnf,44.0
spb,300,2024,ms,inconsistency-measurement-im-forgetting-B-3-stb_696_412.tgf.pl.wcnf,93.0
spb,300,2024,ms,inconsistency-measurement-im-forgetting-T-2-stb_265_466.tgf.pl.wcnf,41.0
spb,300,2024,ms,inconsistency-measurement-im-hit-A-2-WS_300_16_90_30.tgf.pl.wcnf,34.0
spb,300,2024,ms,inconsistency-measurement-im-hit-C-2-stb_304_352.tgf.pl.wcnf,42.0
spb,300,2024,ms,inconsistency-measurement-im-sum-A-2-stb_547_485.tgf.pl.wcnf,79.0
spb,300,2024,ms,inconsistency-measurement-im-sum-B-3-stb_390_450.tgf.pl.wcnf,53.0
spb,300,2024,ms,inconsistency-measurement-im-sum-B-3-stb_428_430.tgf.pl.wcnf,64.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000092.wcnf,47.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000003.wcnf,41.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000106.wcnf,44.0
spb,300,2024,ms,inconsistency-measurement-im-sum-T-1-grd_2130_2_7.tgf.pl.wcnf,442.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000272.wcnf,57.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000291.wcnf,56.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000304.wcnf,57.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000338.wcnf,54.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000511.wcnf,47.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000512.wcnf,56.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000516.wcnf,55.0
spb,300,2024,ms,judgment-aggregation-ja-maxham-preflib-00049-00000562.wcnf,42.0
spb,300,2024,ms,judgment-aggregation-ja-slater-preflib-00043-00000180.wcnf,306.0
spb,300,2024,ms,judgment-aggregation-ja-slater-preflib-00043-00000196.wcnf,321.0
spb,300,2024,ms,judgment-aggregation-ja-slater-preflib-00049-00000107.wcnf,300.0
spb,300,2024,ms,judgment-aggregation-ja-slater-preflib-00049-00000451.wcnf,505.0
spb,300,2024,ms,logic-synthesis-normalized-test4.pi.opb.msat.wcnf,94.0
spb,300,2024,ms,min-fill-MinFill_R0_mulsol.i.1.wcnf,175.0
spb,300,2024,ms,min-fill-MinFill_R0_mulsol.i.3.wcnf,270.0
spb,300,2024,ms,min-fill-MinFill_R0_myciel5.wcnf,197.0
spb,300,2024,ms,min-fill-MinFill_R0_myciel6.wcnf,767.0
spb,300,2024,ms,min-fill-MinFill_R0_myciel7.wcnf,3345.0
spb,300,2024,ms,min-fill-MinFill_R0_queen11_11.wcnf,4490.0
spb,300,2024,ms,min-fill-MinFill_R0_queen7_7.wcnf,509.0
spb,300,2024,ms,min-fill-MinFill_R0_queen9_9.wcnf,1687.0
spb,300,2024,ms,min-fill-MinFill_R1_games120.wcnf,1874.0
spb,300,2024,ms,min-fill-MinFill_R3_david.wcnf,64.0
spb,300,2024,ms,min-fill-MinFill_R3_miles750.wcnf,1164.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-11-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-12-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-13-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-18-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-20-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-23-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-19-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-24-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-29-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-32-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-36-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-38-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-41-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-44-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-46-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-48-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-49-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-53-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-58-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-59-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-60-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-61-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-7-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-8-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,minimize-5gons-u5-cube-maxcdcl-9-tmp-15-2655746.wcnf,77.0
spb,300,2024,ms,optic-gen_add_4_carry_991.wcnf,56.0
spb,300,2024,ms,optic-gen_add_6_carry_991.wcnf,104.0
spb,300,2024,ms,optic-gen_mult_4_5_991.wcnf,115.0
spb,300,2024,ms,optic-gen_mult_4_6_991.wcnf,133.0
spb,300,2024,ms,optic-gen_mult_5_5_991.wcnf,229.0
spb,300,2024,ms,optic-gen_mult_4_6_9999.wcnf,349.0
spb,300,2024,ms,optic-gen_mult_5_5_9999.wcnf,499.0
spb,300,2024,ms,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_2.wcnf,139.0
spb,300,2024,ms,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_5.wcnf,125.0
spb,300,2024,ms,optimizing-BDDs-anneal-un-wcnf_incomplete_improved_1_2019_7.wcnf,127.0
spb,300,2024,ms,optimizing-BDDs-breast-cancer-un-wcnf_incomplete_improved_1_2019_8.wcnf,25.0
spb,300,2024,ms,optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_4.wcnf,52.0
spb,300,2024,ms,optimizing-BDDs-lymph-un-wcnf_incomplete_improved_1_2019_6.wcnf,11.0
spb,300,2024,ms,optimizing-BDDs-hypothyroid-un-wcnf_incomplete_improved_1_2019_2.wcnf,277.0
spb,300,2024,ms,optimizing-BDDs-primary-tumor-un-wcnf_incomplete_improved_1_2019_8.wcnf,32.0
spb,300,2024,ms,optimizing-BDDs-soybean-un-wcnf_incomplete_improved_1_2019_7.wcnf,38.0
spb,300,2024,ms,optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_6.wcnf,537.0
spb,300,2024,ms,optimizing-BDDs-splice-1-un-wcnf_incomplete_improved_1_2019_5.wcnf,340.0
spb,300,2024,ms,optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_5.wcnf,209.0
spb,300,2024,ms,optimizing-BDDs-tic-tac-toe-un-wcnf_incomplete_improved_1_2019_7.wcnf,154.0
spb,300,2024,ms,planning-bnn-cellda_y_8.wcnf,inf
spb,300,2024,ms,planning-bnn-cellda_x_10.wcnf,inf
spb,300,2024,ms,planning-bnn-cellda_x_12.wcnf,inf
spb,300,2024,ms,planning-bnn-navigation_4x4_5.wcnf,inf
spb,300,2024,ms,planning-bnn-cellda_y_9.wcnf,inf
spb,300,2024,ms,planning-bnn-navigation_4x4_7.wcnf,inf
spb,300,2024,ms,planning-bnn-navigation_5x5_9.wcnf,inf
spb,300,2024,ms,planning-bnn-sysadmin_4_3.wcnf,inf
spb,300,2024,ms,planning-bnn-sysadmin_4_4.wcnf,inf
spb,300,2024,ms,planning-bnn-sysadmin_5_3.wcnf,inf
spb,300,2024,ms,planning-bnn-sysadmin_5_4.wcnf,inf
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-117.wcnf,inf
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-130.wcnf,132.0
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-134.wcnf,inf
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-141.wcnf,inf
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-146.wcnf,inf
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-15.wcnf,inf
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-163.wcnf,9.0
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-178.wcnf,inf
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-34.wcnf,inf
spb,300,2024,ms,protein_ins-1bpi_.2knt_.g.wcnf.t.wcnf,35.0
spb,300,2024,ms,protein_ins-1bpi_.5pti_.g.wcnf.t.wcnf,29.0
spb,300,2024,ms,program-disambiguation-Q36_YESNO_1.wcnf,inf
spb,300,2024,ms,program-disambiguation-Q27_YESNO_1.wcnf,inf
spb,300,2024,ms,program-disambiguation-Q35_OPTIONS_1.wcnf,inf
spb,300,2024,ms,protein_ins-1knt_.5pti_.g.wcnf.t.wcnf,29.0
spb,300,2024,ms,protein_ins-1knt_.1bpi_.g.wcnf.t.wcnf,35.0
spb,300,2024,ms,protein_ins-2knt_.5pti_.g.wcnf.t.wcnf,32.0
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-73.wcnf,inf
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-61.wcnf,16.0
spb,300,2024,ms,protein_ins-3ebx_.1era_.g.wcnf.t.wcnf,34.0
spb,300,2024,ms,privilege-escalation-cloud_access_control_repair_task-47.wcnf,inf
spb,300,2024,ms,protein_ins-6ebx_.1era_.g.wcnf.t.wcnf,30.0
spb,300,2024,ms,protein_ins-p1.wcnf.t.wcnf,35.0
spb,300,2024,ms,protein_ins-sandiaprotein.g.wcnf.t.wcnf,28.0
spb,300,2024,ms,pseudoBoolean-normalized-par32-1.opb.msat.wcnf,inf
spb,300,2024,ms,pseudoBoolean-normalized-par32-4.opb.msat.wcnf,inf
spb,300,2024,ms,pseudoBoolean-normalized-par32-5.opb.msat.wcnf,inf
spb,300,2024,ms,railway-transport-d4.wcnf,2276.0
spb,300,2024,ms,railway-transport-pesp_18Min.wcnf,281.0
spb,300,2024,ms,railway-transport-pesp_5min.wcnf,72.0
spb,300,2024,ms,ramsey-ram_k3_n10.ra0.wcnf,4.0
spb,300,2024,ms,railway-transport-we.wcnf,inf
spb,300,2024,ms,ramsey-ram_k3_n12.ra0.wcnf,10.0
spb,300,2024,ms,ramsey-ram_k3_n16.ra0.wcnf,39.0
spb,300,2024,ms,ramsey-ram_k3_n18.ra0.wcnf,60.0
spb,300,2024,ms,ramsey-ram_k3_n19.ra0.wcnf,75.0
spb,300,2024,ms,ramsey-ram_k4_n20.ra0.wcnf,24.0
spb,300,2024,ms,scheduling-cnf_10_center.wcnf,204.0
spb,300,2024,ms,scheduling-cnf_10.wcnf,106.0
spb,300,2024,ms,scheduling-cnf_12.wcnf,114.0
spb,300,2024,ms,scheduling-cnf_12_center.wcnf,257.0
spb,300,2024,ms,scheduling-cnf_small.wcnf,40.0
spb,300,2024,ms,setcover-sts-data.135.wcnf,104.0
spb,300,2024,ms,setcover-sts-data.243.wcnf,198.0
spb,300,2024,ms,setcover-sts-data.405.wcnf,336.0
spb,300,2024,ms,setcover-sts-data.729.wcnf,633.0
spb,300,2024,ms,treewidth-computation-TWComp_1dj7_N73.wcnf,27.0
spb,300,2024,ms,treewidth-computation-TWComp_1en2_N69.wcnf,16.0
spb,300,2024,ms,treewidth-computation-TWComp_mulsol.i.5-pp_N119.wcnf,31.0
spb,300,2024,ms,treewidth-computation-TWComp_queen5_5_N25.wcnf,18.0
spb,300,2024,ms,xai-mindset2-australian.wcnf,565.0
spb,300,2024,ms,xai-mindset2-cleveland-nominal.wcnf,inf
spb,300,2024,ms,xai-mindset2-colic.wcnf,187.0
spb,300,2024,ms,xai-mindset2-ecoli.wcnf,574.0
spb,300,2024,ms,xai-mindset2-house-votes-84.wcnf,inf
spb,300,2024,ms,xai-mindset2-lymphography.wcnf,56.0
spb,300,2024,ms,xai-mindset2-postoperative-patient-data.wcnf,85.0
spb,300,2024,wms,BTBNSL_wt-Rounded_BTWBNSL_Hepatitis.BIC_TWBound4.wcnf,132680771.0
spb,300,2024,wms,BTBNSL_wt-Rounded_BTWBNSL_Flag.BIC_TWBound_4.wcnf,277972965.0
spb,300,2024,wms,BTBNSL_wt-Rounded_BTWBNSL_Flag.BIC_TWBound_3.wcnf,277415769.0
spb,300,2024,wms,BTBNSL_wt-Rounded_BTWBNSL_Water_1000_1_2.scores_TWBound_3.wcnf,1332017089.0
spb,300,2024,wms,BTBNSL_wt-Rounded_BTWBNSL_Horse.BIC_TWBound_2.wcnf,455918944.0
spb,300,2024,wms,BTBNSL_wt-Rounded_BTWBNSL_Wine_TWBound_3.wcnf,127573033.0
spb,300,2024,wms,BTBNSL_wt-Rounded_BTWBNSL_alarm_100_1_3.scores_TWBound_3.wcnf,139123491.0
spb,300,2024,wms,BTBNSL_wt-Rounded_BTWBNSL_hailfinder_1000_1_3.scores_TWBound_2.wcnf,5293454084.0
spb,300,2024,wms,BTBNSL_wt-Rounded_BTWBNSL_hailfinder_10000_1_3.scores_TWBound_3.wcnf,51209788349.0
